RLTOSUJDNMXYYWFYZAMB;2018;B-CPE-101;-42.0;
RLTOSUJDNMXYYWFYZAMB;2018;B-CPE-111;-42.0;
YNMWZQACNCDUZEJELVIG;2018;B-CPE-110;-42.0;
BUOQPYYTEQNOXTTXWZHM;2018;B-ANG-001;-21.0;
BUOQPYYTEQNOXTTXWZHM;2018;B-PCP-000;-21.0;
MMCKUJJOILRFXTWCOKPC;2018;B-CPE-110;-21.0;
MMCKUJJOILRFXTWCOKPC;2018;B-CPE-130;-21.0;
EWJJLSIHKLGOTIHDZRMR;2018;B-MUL-100;-6.0;
UBQPOYPHUGPROZTESSYF;2018;B-CPE-110;-21.0;
YABUSAPUKQYCXAJLSDAG;2018;B-CPE-100;-42.0;
YABUSAPUKQYCXAJLSDAG;2018;B-FRE-100;-21.0;
YABUSAPUKQYCXAJLSDAG;2018;B-MET-100;-21.0;
YABUSAPUKQYCXAJLSDAG;2018;B-MUL-100;-21.0;
MHTJZAVKMMIMJFEBYQXW;2018;B-ANG-001;-21.0;
MHTJZAVKMMIMJFEBYQXW;2018;B-MET-100;-21.0;
MHTJZAVKMMIMJFEBYQXW;2018;B-PCP-000;-21.0;
MHTJZAVKMMIMJFEBYQXW;2018;B-PCP-000;-21.0;
CDTCBZBNWXGNXLOCNZVZ;2016;B-CPE-100;-5.0;
CDTCBZBNWXGNXLOCNZVZ;2016;B-CPE-100;-2.0;
CDTCBZBNWXGNXLOCNZVZ;2016;B-CPE-200;-6.0;
CDTCBZBNWXGNXLOCNZVZ;2016;B-PSU-210;-21.0;
CDTCBZBNWXGNXLOCNZVZ;2017;B-OOP-400;-21.0;
CDTCBZBNWXGNXLOCNZVZ;2017;B-PSU-403;-21.0;
BRBMCQTFOPYFEOHXJQUV;2018;B-MUL-100;-8.0;
BRBMCQTFOPYFEOHXJQUV;2018;B-MUL-100;-21.0;
AJWIKHAYKJKWXBCKJMHW;2016;B-CPE-100;-1.0;
AJWIKHAYKJKWXBCKJMHW;2016;B-CPE-100;-8.0;
VPEJBBXVKCUGNMDWDQWD;2016;B-CPE-100;-4.0;
VPEJBBXVKCUGNMDWDQWD;2016;B-CPE-100;-2.0;
VPEJBBXVKCUGNMDWDQWD;2016;B-CPE-100;-2.0;
