Source;Target;Code_Activity;timestamp_start;timestamp_end;Start;End;Cluster
IAHMTPZLOZYRGODPTOUW;IQGISXYIVFTWHDYYQIUA;295833;1548025200;1548543600;21/01/2019;27/01/2019;1
IAHMTPZLOZYRGODPTOUW;IQGISXYIVFTWHDYYQIUA;295823;1543791600;1544914800;03/12/2018;16/12/2018;1
IAHMTPZLOZYRGODPTOUW;IQGISXYIVFTWHDYYQIUA;295831;1546815600;1547938800;07/01/2019;20/01/2019;1
IAHMTPZLOZYRGODPTOUW;IQGISXYIVFTWHDYYQIUA;295464;1544655600;1545260400;13/12/2018;20/12/2018;1
IAHMTPZLOZYRGODPTOUW;IQGISXYIVFTWHDYYQIUA;295818;1542582000;1543705200;19/11/2018;02/12/2018;1
IAHMTPZLOZYRGODPTOUW;IQGISXYIVFTWHDYYQIUA;295827;1545001200;1546729200;17/12/2018;06/01/2019;1
IAHMTPZLOZYRGODPTOUW;EPJARYIDFRINLTJVAZVB;295464;1544655600;1545260400;13/12/2018;20/12/2018;1
IAHMTPZLOZYRGODPTOUW;EPJARYIDFRINLTJVAZVB;324274;1544396400;1544914800;10/12/2018;16/12/2018;1
IAHMTPZLOZYRGODPTOUW;OKVNBDJZKMWJUBIKYECF;295814;1541372400;1542495600;05/11/2018;18/11/2018;1
IAHMTPZLOZYRGODPTOUW;OKVNBDJZKMWJUBIKYECF;324274;1544396400;1544914800;10/12/2018;16/12/2018;1
IAHMTPZLOZYRGODPTOUW;ZHKYFESTNMSLYMQHUWTV;297659;1540159200;1541286000;22/10/2018;04/11/2018;1
IAHMTPZLOZYRGODPTOUW;HTFJNUFDEAPNUAYBXTUN;297659;1540159200;1541286000;22/10/2018;04/11/2018;1
IAHMTPZLOZYRGODPTOUW;PKQYJJXBLOJUBBDRQCYR;295464;1544655600;1545260400;13/12/2018;20/12/2018;1
IAHMTPZLOZYRGODPTOUW;NUQAQFOZMWUEPTLYEIYQ;295464;1544655600;1545260400;13/12/2018;20/12/2018;1
IAHMTPZLOZYRGODPTOUW;HDQCWMIDAODWZCRDXDHX;295464;1544655600;1545260400;13/12/2018;20/12/2018;1
IAHMTPZLOZYRGODPTOUW;DNRYHJQSCONHEUTXBSZF;295464;1544655600;1545260400;13/12/2018;20/12/2018;1
