id;year;promo;city;gpa
YYTZAOSMXPVEHHMSJIBX;2;2021;LIL;1.75
XGKELZYFNAOAKQDVFYIP;2;2021;LIL;2.625
UUXGPPWFWBRRKGHPLPVZ;2;2021;LIL;1.8125
TKPIYPAIFHGCFYSUIMGM;2;2021;LIL;0.16304347800000002
SXFXOOFILONTATWXLSAP;2;2021;LIL;3.421052632
ROXQUFYSENMXHJBYITVE;2;2021;LIL;2.4666666669999997
QTNDEVLQGOFKJAJJVYKE;2;2021;LIL;0.944444444
QRLFMBJWWSUZRRIPHEJM;2;2021;LIL;1.0
OXNKUXXULLJOBPUHPRRT;2;2021;LIL;0.4375
OIQXNQYSDPYLVFFBVHWX;2;2021;LIL;1.611111111
MXTLRVEBTGKEDCWYDPRR;2;2021;LIL;1.888888889
JNORIJEQXSVXIOPNIGWT;2;2021;LIL;1.714285714
IYXVEOOOZQXOYUFPAKVY;2;2021;LIL;1.1578947370000001
HYGHILFOZWKNWJORTZBH;2;2021;LIL;0.181818182
HIGUPKUCLENJFKNJYERK;2;2021;LIL;0.125
FFRNKMJXKHCSABYYEWBT;2;2021;LIL;2.125
EURWNWQKNITLAYGXJPZZ;2;2021;LIL;0.304878049
CYZYROPSHGGSMOFTAZUM;2;2021;LIL;0.9642857140000001
CQPCYBABPIHHAITTAAGV;2;2021;LIL;1.5625
BOAVXNHNNMVLAQIWTTJP;2;2021;LIL;3.4
BEDQKHLWQRPLNYBAQMXC;2;2021;LIL;0.46153846200000004
BAAYFRHTUNUAZGDQANYV;2;2021;LIL;2.833333333
