Source;Target;Code_Activity;timestamp_start;timestamp_end;Start;End;Cluster
BVUXUFBKHCMQHJZIZZHR;VJIDJSYSLJAWIZTQNPIZ;295636;1543791600;1544310000;03/12/2018;09/12/2018;1
BVUXUFBKHCMQHJZIZZHR;VJIDJSYSLJAWIZTQNPIZ;295643;1545001200;1546729200;17/12/2018;06/01/2019;1
BVUXUFBKHCMQHJZIZZHR;VJIDJSYSLJAWIZTQNPIZ;295649;1548025200;1548543600;21/01/2019;27/01/2019;1
BVUXUFBKHCMQHJZIZZHR;VJIDJSYSLJAWIZTQNPIZ;295634;1542582000;1543705200;19/11/2018;02/12/2018;1
BVUXUFBKHCMQHJZIZZHR;VJIDJSYSLJAWIZTQNPIZ;295639;1543791600;1544914800;03/12/2018;16/12/2018;1
BVUXUFBKHCMQHJZIZZHR;VJIDJSYSLJAWIZTQNPIZ;295647;1546815600;1547938800;07/01/2019;20/01/2019;1
BVUXUFBKHCMQHJZIZZHR;VJIDJSYSLJAWIZTQNPIZ;295630;1541372400;1542495600;05/11/2018;18/11/2018;1
BVUXUFBKHCMQHJZIZZHR;FOSLMAWKAIHWZXPGUVPK;297009;1539295200;1539468000;12/10/2018;14/10/2018;0
BVUXUFBKHCMQHJZIZZHR;FOSLMAWKAIHWZXPGUVPK;297564;1540332000;1540677600;24/10/2018;28/10/2018;0
BVUXUFBKHCMQHJZIZZHR;JGQTLKPPLNGUDACVQHZY;297563;1540159200;1541286000;22/10/2018;04/11/2018;0
JGQTLKPPLNGUDACVQHZY;FOSLMAWKAIHWZXPGUVPK;295636;1543791600;1544310000;03/12/2018;09/12/2018;0
JGQTLKPPLNGUDACVQHZY;FOSLMAWKAIHWZXPGUVPK;295634;1542582000;1543705200;19/11/2018;02/12/2018;0
JGQTLKPPLNGUDACVQHZY;RQMUXRNVNBLEULAAKENE;297568;1540591200;1540591200;27/10/2018;27/10/2018;3
