Source;Target;Code_Activity;timestamp_start;timestamp_end;Start;End;Cluster
NMKHTSKYJQNMXBTLEIVT;FQPQBIXMNSMCRRNONWGN;278555;1520204400;1523397600;05/03/2018;11/04/2018;1
NMKHTSKYJQNMXBTLEIVT;FQPQBIXMNSMCRRNONWGN;301104;1537135200;1538258400;17/09/2018;30/09/2018;1
NMKHTSKYJQNMXBTLEIVT;FQPQBIXMNSMCRRNONWGN;278675;1525644000;1529186400;07/05/2018;17/06/2018;1
NMKHTSKYJQNMXBTLEIVT;FQPQBIXMNSMCRRNONWGN;301323;1536184800;1536444000;06/09/2018;09/09/2018;1
NMKHTSKYJQNMXBTLEIVT;FQPQBIXMNSMCRRNONWGN;301328;1536530400;1536789600;10/09/2018;13/09/2018;1
NMKHTSKYJQNMXBTLEIVT;FQPQBIXMNSMCRRNONWGN;280426;1521414000;1522533600;19/03/2018;01/04/2018;1
NMKHTSKYJQNMXBTLEIVT;FQPQBIXMNSMCRRNONWGN;300437;1541372400;1541890800;05/11/2018;11/11/2018;1
NMKHTSKYJQNMXBTLEIVT;FQPQBIXMNSMCRRNONWGN;291036;1530136800;1530828000;28/06/2018;06/07/2018;1
NMKHTSKYJQNMXBTLEIVT;FQPQBIXMNSMCRRNONWGN;276450;1515711600;1515884400;12/01/2018;14/01/2018;1
NMKHTSKYJQNMXBTLEIVT;FQPQBIXMNSMCRRNONWGN;237461;1485730800;1487631600;30/01/2017;21/02/2017;1
NMKHTSKYJQNMXBTLEIVT;FQPQBIXMNSMCRRNONWGN;280084;1517785200;1521327600;05/02/2018;18/03/2018;1
NMKHTSKYJQNMXBTLEIVT;FQPQBIXMNSMCRRNONWGN;301320;1536098400;1536444000;05/09/2018;09/09/2018;1
NMKHTSKYJQNMXBTLEIVT;FQPQBIXMNSMCRRNONWGN;301316;1536012000;1536271200;04/09/2018;07/09/2018;1
NMKHTSKYJQNMXBTLEIVT;FQPQBIXMNSMCRRNONWGN;278670;1523829600;1525989600;16/04/2018;11/05/2018;1
NMKHTSKYJQNMXBTLEIVT;FQPQBIXMNSMCRRNONWGN;300252;1538344800;1540072800;01/10/2018;21/10/2018;1
NMKHTSKYJQNMXBTLEIVT;FQPQBIXMNSMCRRNONWGN;301327;1536530400;1536530400;10/09/2018;10/09/2018;1
NMKHTSKYJQNMXBTLEIVT;FQPQBIXMNSMCRRNONWGN;279884;1527458400;1530050400;28/05/2018;27/06/2018;1
NMKHTSKYJQNMXBTLEIVT;FQPQBIXMNSMCRRNONWGN;280425;1520204400;1521327600;05/03/2018;18/03/2018;1
NMKHTSKYJQNMXBTLEIVT;FQPQBIXMNSMCRRNONWGN;276441;1515106800;1515279600;05/01/2018;07/01/2018;1
NMKHTSKYJQNMXBTLEIVT;FQPQBIXMNSMCRRNONWGN;300433;1538949600;1540677600;08/10/2018;28/10/2018;1
NMKHTSKYJQNMXBTLEIVT;FQPQBIXMNSMCRRNONWGN;280088;1521414000;1529791200;19/03/2018;24/06/2018;1
NMKHTSKYJQNMXBTLEIVT;FQPQBIXMNSMCRRNONWGN;237149;1491775200;1495317600;10/04/2017;21/05/2017;1
NMKHTSKYJQNMXBTLEIVT;FQPQBIXMNSMCRRNONWGN;301334;1536703200;1537048800;12/09/2018;16/09/2018;1
NMKHTSKYJQNMXBTLEIVT;FQPQBIXMNSMCRRNONWGN;291068;1530136800;1530655200;28/06/2018;04/07/2018;1
NMKHTSKYJQNMXBTLEIVT;FQPQBIXMNSMCRRNONWGN;286600;1529877600;1530396000;25/06/2018;01/07/2018;1
NMKHTSKYJQNMXBTLEIVT;FQPQBIXMNSMCRRNONWGN;280428;1523224800;1524348000;09/04/2018;22/04/2018;1
NMKHTSKYJQNMXBTLEIVT;FQPQBIXMNSMCRRNONWGN;279558;1519599600;1520722800;26/02/2018;11/03/2018;1
NMKHTSKYJQNMXBTLEIVT;FQPQBIXMNSMCRRNONWGN;219689;1481842800;1481842800;16/12/2016;16/12/2016;1
NMKHTSKYJQNMXBTLEIVT;FQPQBIXMNSMCRRNONWGN;286454;1528668000;1529186400;11/06/2018;17/06/2018;1
NMKHTSKYJQNMXBTLEIVT;IEXZULAOFAPWGAUAEVNV;303870;1540159200;1543705200;22/10/2018;02/12/2018;1
NMKHTSKYJQNMXBTLEIVT;IEXZULAOFAPWGAUAEVNV;286600;1529877600;1530396000;25/06/2018;01/07/2018;1
NMKHTSKYJQNMXBTLEIVT;IEXZULAOFAPWGAUAEVNV;236158;1496095200;1496527200;30/05/2017;04/06/2017;1
NMKHTSKYJQNMXBTLEIVT;IEXZULAOFAPWGAUAEVNV;299495;1541977200;1547334000;12/11/2018;13/01/2019;1
NMKHTSKYJQNMXBTLEIVT;IEXZULAOFAPWGAUAEVNV;300343;1540767600;1542495600;29/10/2018;18/11/2018;1
NMKHTSKYJQNMXBTLEIVT;IEXZULAOFAPWGAUAEVNV;301331;1536616800;1537048800;11/09/2018;16/09/2018;1
NMKHTSKYJQNMXBTLEIVT;IEXZULAOFAPWGAUAEVNV;280432;1530136800;1530828000;28/06/2018;06/07/2018;1
NMKHTSKYJQNMXBTLEIVT;IEXZULAOFAPWGAUAEVNV;312524;1542582000;1544742000;19/11/2018;14/12/2018;1
